pid,event_id,dt,ts,duration_in_sec,store_id,floor_id,pair_id,pid_dt,store_name,type_by_brand,store_name_eng,pid_count,pid_id,q1,q2,q3,bucket,store_duration
ZHDC_foshan_hyc_20230714_clusterid_8891,7,2023-07-14,1689317929,435.0,zhdc-foshan-hyc-L135-2-N,L1,20,928975,蔚来,娱乐配套,NIO,21,2710738,64.0,243.0,787.0,Q3,NIO_Q3
ZHDC_foshan_hyc_20230618_clusterid_21245,7,2023-06-18,1687075010,38.0,zhdc-foshan-hyc-L126-N,L1,21,354323,迪奥,零售,Dior,8,2288418,58.0,144.0,372.0,Q1,Dior_Q1
ZHDC_foshan_hyc_20230728_clusterid_13177,6,2023-07-28,1690534311,203.0,zhdc-foshan-hyc-B110-N,B1,13,1240422,沃尔玛,主力店,Walmart,21,2942163,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230606_clusterid_13591,6,2023-06-06,1686025571,443.0,zhdc-foshan-hyc-L225-N,L2,33,122842,Hopeshow,零售,Hopeshow,17,2121485,58.0,144.0,372.0,Q4,Hopeshow_Q4
ZHDC_foshan_hyc_20230807_clusterid_17682,7,2023-08-07,1691416465,437.0,zhdc-foshan-hyc-L305-N,L3,59,1489177,Kappa,零售,Kappa,14,3127671,58.0,144.0,372.0,Q4,Kappa_Q4
ZHDC_foshan_hyc_20230520_clusterid_36171,6,2023-05-20,1684572975,58.0,zhdc-foshan-hyc-B149-N,B1,17,1493232,司乎,餐饮,Sehu,6,1871614,59.0,406.0,2865.0,Q1,Sehu_Q1
ZHDC_foshan_hyc_20230709_clusterid_20479,7,2023-07-09,1688886830,2048.0,zhdc-foshan-hyc-L130_L131_L134_L228_L230-N,L2,87,804642,H&M,零售,H&M,16,2620036,58.0,144.0,372.0,Q4,H&M_Q4
ZHDC_foshan_hyc_20230807_clusterid_122,6,2023-08-07,,,zhdc-foshan-hyc-L222-N,L2,1,1484367,开饭,餐饮,Kaifan,14,3124167,59.0,406.0,2865.0,Q4,Kaifan_Q4
ZHDC_foshan_hyc_20230806_clusterid_39398,6,2023-08-06,1691313762,,zhdc-foshan-hyc-L523-N,L5,18,1477589,榕意,餐饮,Rongyi,9,3119289,59.0,406.0,2865.0,Q4,Rongyi_Q4
tmpPID_zhdc_foshan_hyc_cluster_12702,6,2023-04-19,,,zhdc-foshan-hyc-L201-N,L2,1,2269240,TOB机器人教育,儿童,Tob  education,30,4106446,68.0,229.0,917.0,Q4,Tob  education_Q4
ZHDC_foshan_hyc_20230822_clusterid_29260,6,2023-08-22,1692689987,26.0,zhdc-foshan-hyc-B133-N,B1,42,1842639,AIIMII,零售,Aiimii,9,3387284,58.0,144.0,372.0,Q1,Aiimii_Q1
ZHDC_foshan_hyc_20230201_clusterid_13472,7,2023-02-01,1675240171,,zhdc-foshan-hyc-B151-152-1-N,B1,1,614354,麦当劳,餐饮,Mcdonald's,5,448527,59.0,406.0,2865.0,Q4,Mcdonald's_Q4
ZHDC_foshan_hyc_20230708_clusterid_17213,7,2023-07-08,,,zhdc-foshan-hyc-L223-2-N,L2,8,770662,爵仕车,零售,Jueshi car,8,2593508,58.0,144.0,372.0,Q4,Jueshi car_Q4
ZHDC_foshan_hyc_20230806_clusterid_34872,7,2023-08-06,,,zhdc-foshan-hyc-B122-B123-N,B1,76,1473233,The Green Party,零售,The green party,6,3115737,58.0,144.0,372.0,Q4,The green party_Q4
ZHDC_foshan_hyc_20230418_clusterid_12622,7,2023-04-18,1681800249,5186.0,zhdc-foshan-hyc-L417-L421-N,L4,9,880805,点都德,餐饮,Dim dou dak,6,1436050,59.0,406.0,2865.0,Q4,Dim dou dak_Q4
ZHDC_foshan_hyc_20230622_clusterid_21549,6,2023-06-22,1687433074,18.0,zhdc-foshan-hyc-L514-L515-N,L5,92,428841,大河上下,餐饮,Daheshangxia,10,2341930,59.0,406.0,2865.0,Q1,Daheshangxia_Q1
ZHDC_foshan_hyc_20230526_clusterid_1813,6,2023-05-26,1685109369,22.0,zhdc-foshan-hyc-B155-N,B1,17,1592188,五洲会全球购,零售,Wuzhouhui shopping,2,1942929,58.0,144.0,372.0,Q1,Wuzhouhui shopping_Q1
ZHDC_foshan_hyc_20230326_clusterid_14604,6,2023-03-26,1679831052,209.0,zhdc-foshan-hyc-L129-N,L1,7,448406,UR,零售,Ur,6,1125675,58.0,144.0,372.0,Q3,Ur_Q3
ZHDC_foshan_hyc_20230416_clusterid_20396,6,2023-04-16,1681635884,221.0,zhdc-foshan-hyc-B133-N,B1,15,844900,仲夏物语,零售,Midsummer tales,13,1410364,58.0,144.0,372.0,Q3,Midsummer tales_Q3
ZHDC_foshan_hyc_20230819_clusterid_23104,6,2023-08-19,1692433378,399.0,zhdc-foshan-hyc-L416-N,L4,19,1756918,诺亚视光,零售,Noah optics,8,3322474,58.0,144.0,372.0,Q4,Noah optics_Q4
ZHDC_foshan_hyc_20230502_clusterid_26484,6,2023-05-02,1683016837,786.0,zhdc-foshan-hyc-L207-N,L2,57,1164855,Mo&Co.,零售,Mo&co.,36,1639670,58.0,144.0,372.0,Q4,Mo&co._Q4
ZHDC_foshan_hyc_20230810_clusterid_17391,7,2023-08-10,1691649089,4227.0,zhdc-foshan-hyc-L232-L233-N,L2,13,1547123,英孚教育,儿童,Ef education,4,3168813,68.0,229.0,917.0,Q4,Ef education_Q4
ZHDC_foshan_hyc_20230529_clusterid_18152,7,2023-05-29,1685369754,3558.0,zhdc-foshan-hyc-L427-N,L4,16,1667272,哥老官,餐饮,Gelaoguan,4,2000603,59.0,406.0,2865.0,Q4,Gelaoguan_Q4
ZHDC_foshan_hyc_20230725_clusterid_105,6,2023-07-25,1690291289,38.0,zhdc-foshan-hyc-L125-N,L1,27,1177438,大疆,零售,Dji,5,2896997,58.0,144.0,372.0,Q1,Dji_Q1
tmpPID_zhdc_foshan_hyc_cluster_7473,7,2023-02-18,1676711433,5978.0,zhdc-foshan-hyc-L427-N,L4,4,1690424,1874音乐餐厅,餐饮,1874 music restaurant,11,4160352,59.0,406.0,2865.0,Q4,1874 music restaurant_Q4
ZHDC_foshan_hyc_20230815_clusterid_23114,6,2023-08-15,1692088146,167.0,zhdc-foshan-hyc-B110-N,B1,20,1676056,沃尔玛,主力店,Walmart,3,3264760,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230719_clusterid_15703,7,2023-07-19,1689767389,1658.0,zhdc-foshan-hyc-B140-N,B1,62,1033885,金香缘云南过桥米线,餐饮,Jin xiang yuan rice noodles,6,2790007,59.0,406.0,2865.0,Q3,Jin xiang yuan rice noodles_Q3
ZHDC_foshan_hyc_20230115_clusterid_8913,6,2023-01-15,1673787992,416.0,zhdc-foshan-hyc-B176-B177-N,B1,5,280036,星娱酷玩,娱乐配套,Star entertainment ,4,200451,64.0,243.0,787.0,Q3,Star entertainment _Q3
ch11025_20230610141200-00400711,6,2023-06-10,1686377556,,zhdc-foshan-hyc-B154-N,B1,1,2542141,QQ FAMILY,零售,QQ family,3,3943637,58.0,144.0,372.0,Q4,QQ family_Q4
ch11025_20230331173300-01441613,7,2023-03-31,1680256605,102.0,zhdc-foshan-hyc-B154-N,B1,1,2117325,小许同学四年二班,零售,Xiaoxu,3,3916393,58.0,144.0,372.0,Q2,Xiaoxu_Q2
ZHDC_foshan_hyc_20230323_clusterid_3441,6,2023-03-23,1679565244,2303.0,zhdc-foshan-hyc-B139-N,B1,7,396983,池奈.日式咖喱蛋包饭,餐饮,Ichina japanese curry,2,1087143,59.0,406.0,2865.0,Q3,Ichina japanese curry_Q3
ZHDC_foshan_hyc_20230719_clusterid_16827,6,2023-07-19,1689744558,402.0,zhdc-foshan-hyc-B121-2-N,B1,16,1034913,任天堂,娱乐配套,Nintendo,24,2790785,64.0,243.0,787.0,Q3,Nintendo_Q3
ch10004_20230822155700-01811240,6,2023-08-22,1692691387,,zhdc-foshan-hyc-L512-1-L511-N,L5,2,2344032,蛙小侠,餐饮,Frog xiaoxia,2,3782409,59.0,406.0,2865.0,Q4,Frog xiaoxia_Q4
ch09023_20230204182000-00418215,6,2023-02-04,1675506441,19.0,zhdc-foshan-hyc-L519-N,L5,1,1304131,湊湊,餐饮,Minou,2,3726225,59.0,406.0,2865.0,Q1,Minou_Q1
ZHDC_foshan_hyc_20230527_clusterid_29669,7,2023-05-27,1685192571,25.0,zhdc-foshan-hyc-B135-B136-N,B1,13,1619735,QUEENCHOICE,零售,Queenchoice,11,1963704,58.0,144.0,372.0,Q1,Queenchoice_Q1
ZHDC_foshan_hyc_20230426_clusterid_4659,6,2023-04-26,1682517512,90.0,zhdc-foshan-hyc-B110-N,B1,21,1016854,沃尔玛,主力店,Walmart,2,1529489,131.0,634.0,1537.0,Q1,Walmart_Q1
ZHDC_foshan_hyc_20230623_clusterid_4486,6,2023-06-23,1687526069,64.0,zhdc-foshan-hyc-B110-N,B1,9,477948,沃尔玛,主力店,Walmart,4,2381490,131.0,634.0,1537.0,Q1,Walmart_Q1
ZHDC_foshan_hyc_20230720_clusterid_18865,7,2023-07-20,1689835266,17.0,zhdc-foshan-hyc-L519-N,L5,59,1056872,湊湊,餐饮,Minou,21,2806438,59.0,406.0,2865.0,Q1,Minou_Q1
ZHDC_foshan_hyc_20230113_clusterid_24786,7,2023-01-13,1673574367,2259.0,zhdc-foshan-hyc-L123-N,L1,19,227727,星巴克,餐饮,Starbucks,14,162775,59.0,406.0,2865.0,Q3,Starbucks_Q3
tmpPID_zhdc_foshan_hyc_cluster_49703,7,2023-06-10,1686398938,47.0,zhdc-foshan-hyc-L514-L515-N,L5,3,2854105,鱻生,餐饮,Shan sheng,28,4144825,59.0,406.0,2865.0,Q1,Shan sheng_Q1
tmpPID_zhdc_foshan_hyc_cluster_51610,7,2023-07-09,1688911047,177.0,zhdc-foshan-hyc-B155-N,B1,114,2856473,五洲会全球购,零售,Wuzhouhui shopping,39,4146433,58.0,144.0,372.0,Q3,Wuzhouhui shopping_Q3
ZHDC_foshan_hyc_20230205_clusterid_22766,6,2023-02-05,1675562889,245.0,zhdc-foshan-hyc-B110-N,B1,24,704009,沃尔玛,主力店,Walmart,5,514336,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230220_clusterid_11193,7,2023-02-20,1676870587,16.0,zhdc-foshan-hyc-L214-N,L2,28,977276,LIULIUMO,零售,Liuliumo,8,705755,58.0,144.0,372.0,Q1,Liuliumo_Q1
ZHDC_foshan_hyc_20230715_clusterid_29374,6,2023-07-15,1689417523,1330.0,zhdc-foshan-hyc-L213-N,L2,21,946995,H+3,零售,H+3,14,2724666,58.0,144.0,372.0,Q4,H+3_Q4
ZHDC_foshan_hyc_20230421_clusterid_11730,7,2023-04-21,1682071015,55.0,zhdc-foshan-hyc-B110-N,B1,66,920148,沃尔玛,主力店,Walmart,12,1462034,131.0,634.0,1537.0,Q1,Walmart_Q1
tmpPID_zhdc_foshan_hyc_cluster_18746,7,2023-04-29,1682748628,21.0,zhdc-foshan-hyc-L203-L204-N,L2,16,2305724,LAZZETT,零售,Lazzett,52,4113156,58.0,144.0,372.0,Q1,Lazzett_Q1
ZHDC_foshan_hyc_20230727_clusterid_11512,7,2023-07-27,1690464042,155.0,zhdc-foshan-hyc-B122-B123-N,B1,6,1218424,The Green Party,零售,The green party,5,2926281,58.0,144.0,372.0,Q3,The green party_Q3
ZHDC_foshan_hyc_20230514_clusterid_32125,7,2023-05-14,1684040705,215.0,zhdc-foshan-hyc-L205-1-N,L2,11,1388410,NOAH OPTICAL诺亚视光,零售,Noah optics,6,1798466,58.0,144.0,372.0,Q3,Noah optics_Q3
ZHDC_foshan_hyc_20230816_clusterid_22539,7,2023-08-16,1692157703,12.0,zhdc-foshan-hyc-L307-N,L3,29,1694684,MLB KIDS,儿童,Mlb kids,16,3277919,68.0,229.0,917.0,Q1,Mlb kids_Q1
ZHDC_foshan_hyc_20230808_clusterid_15559,6,2023-08-08,1691498658,66.0,zhdc-foshan-hyc-B152-2-N,B1,108,1506289,食在牛,餐饮,Shizainiu,5,3139662,59.0,406.0,2865.0,Q2,Shizainiu_Q2
ZHDC_foshan_hyc_20230806_clusterid_26014,7,2023-08-06,1691315771,59.0,zhdc-foshan-hyc-B133-N,B1,39,1464937,PLAYSTATION,零售,Playstation,5,3109023,58.0,144.0,372.0,Q2,Playstation_Q2
ZHDC_foshan_hyc_20230127_clusterid_11011,6,2023-01-27,1674818433,34.0,zhdc-foshan-hyc-L413-1-L414-N,L4,28,508551,大渝火锅,餐饮,Dayu hot pot,5,371085,59.0,406.0,2865.0,Q1,Dayu hot pot_Q1
ZHDC_foshan_hyc_20230624_clusterid_26543,6,2023-06-24,1687600497,,zhdc-foshan-hyc-L135-2-N,L1,24,496818,蔚来,娱乐配套,NIO,5,2395932,64.0,243.0,787.0,Q4,NIO_Q4
ZHDC_foshan_hyc_20230620_clusterid_6314,7,2023-06-20,1687256494,456.0,zhdc-foshan-hyc-L213-N,L2,47,397664,H+3,零售,H+3,10,2319358,58.0,144.0,372.0,Q4,H+3_Q4
ZHDC_foshan_hyc_20230828_clusterid_2770,6,2023-08-28,1693223022,,zhdc-foshan-hyc-L135-2-N,L1,38,1981519,蔚来,娱乐配套,NIO,7,3491381,64.0,243.0,787.0,Q4,NIO_Q4
ZHDC_foshan_hyc_20230317_clusterid_20475,7,2023-03-17,1679054468,76.0,zhdc-foshan-hyc-L214-N,L2,152,287281,录上,零售,Lushang,60,1010437,58.0,144.0,372.0,Q2,Lushang_Q2
ZHDC_foshan_hyc_20230528_clusterid_15841,6,2023-05-28,1685248657,1849.0,zhdc-foshan-hyc-L405-N,L4,46,1636364,水道桥,餐饮,Shuido bridge,8,1976699,59.0,406.0,2865.0,Q3,Shuido bridge_Q3
ZHDC_foshan_hyc_20230316_clusterid_16291,6,2023-03-16,1678974479,81.0,zhdc-foshan-hyc-B135-B136-N,B1,46,270119,QUEENCHOICE,零售,Queenchoice,12,999024,58.0,144.0,372.0,Q2,Queenchoice_Q2
ZHDC_foshan_hyc_20230618_clusterid_22200,6,2023-06-18,1687065705,34.0,zhdc-foshan-hyc-L322-N,L3,31,355199,英氏,儿童,Yingshi,18,2289092,68.0,229.0,917.0,Q1,Yingshi_Q1
tmpPID_zhdc_foshan_hyc_cluster_20782,7,2023-04-06,1680771053,,zhdc-foshan-hyc-B140-N,B1,1,2316637,状元王,餐饮,Zhuangyuanwang,24,4115414,59.0,406.0,2865.0,Q4,Zhuangyuanwang_Q4
ZHDC_foshan_hyc_20230724_clusterid_10878,7,2023-07-24,,,zhdc-foshan-hyc-L519-N,L5,15,1157965,湊湊,餐饮,Minou,3,2883167,59.0,406.0,2865.0,Q4,Minou_Q4
ZHDC_foshan_hyc_20230826_clusterid_24401,6,2023-08-26,1693045779,44.0,zhdc-foshan-hyc-B102-N,B1,54,1923455,一本零食,零售,Book snacks,10,3446218,58.0,144.0,372.0,Q1,Book snacks_Q1
ZHDC_foshan_hyc_20230615_clusterid_17757,6,2023-06-15,1686795302,3964.0,zhdc-foshan-hyc-L207-N,L2,12,290235,Mo&Co.,零售,Mo&co.,5,2241308,58.0,144.0,372.0,Q4,Mo&co._Q4
ZHDC_foshan_hyc_20230201_clusterid_12306,6,2023-02-01,1675257982,118.0,zhdc-foshan-hyc-B103-N,B1,31,613318,咕噜咕噜,餐饮,Gulu gulu,11,447776,59.0,406.0,2865.0,Q2,Gulu gulu_Q2
tmpPID_zhdc_foshan_hyc_cluster_1114,6,2023-07-21,1689944389,,zhdc-foshan-hyc-L501-502-N,L5,36,2719582,小荔园,餐饮,Xiaol yuan,140,4104710,59.0,406.0,2865.0,Q4,Xiaol yuan_Q4
ZHDC_foshan_hyc_20230521_clusterid_18087,7,2023-05-21,1684644102,190.0,zhdc-foshan-hyc-L523-N,L5,22,1509937,蔬稻餐厅,餐饮,Vegetable rice restaurant,14,1884545,59.0,406.0,2865.0,Q2,Vegetable rice restaurant_Q2
ZHDC_foshan_hyc_20230502_clusterid_31481,6,2023-05-02,1683021555,128.0,zhdc-foshan-hyc-L120-L121-2-N,L1,21,1169569,乐高,儿童,Lego,11,1643389,68.0,229.0,917.0,Q2,Lego_Q2
ZHDC_foshan_hyc_20230620_clusterid_182,6,2023-06-20,1687265321,17.0,zhdc-foshan-hyc-L310-N,L3,29,393068,B-duck kids,儿童,B-duck kids,8,2316367,68.0,229.0,917.0,Q1,B-duck kids_Q1
ZHDC_foshan_hyc_20230202_clusterid_16057,6,2023-02-02,1675332069,1946.0,zhdc-foshan-hyc-B139-N,B1,13,634561,池奈.日式咖喱蛋包饭,餐饮,Ichina japanese curry,3,462876,59.0,406.0,2865.0,Q3,Ichina japanese curry_Q3
ZHDC_foshan_hyc_20230824_clusterid_4005,7,2023-08-24,,,zhdc-foshan-hyc-L205-1-N,L2,26,1884397,cosyroom,零售,Cosyroom,3,3417676,58.0,144.0,372.0,Q4,Cosyroom_Q4
ZHDC_foshan_hyc_20230429_clusterid_1157,6,2023-04-29,,,zhdc-foshan-hyc-B152-2-N,B1,1,1055706,食在牛,餐饮,Shizainiu,15,1555530,59.0,406.0,2865.0,Q4,Shizainiu_Q4
ZHDC_foshan_hyc_20230531_clusterid_4924,6,2023-05-31,1685508251,171.0,zhdc-foshan-hyc-L503-L504-N,L5,9,1702038,椰客,餐饮,Coconut guest,7,2024446,59.0,406.0,2865.0,Q2,Coconut guest_Q2
ZHDC_foshan_hyc_20230714_clusterid_15840,7,2023-07-14,1689313433,8082.0,zhdc-foshan-hyc-L417-L421-N,L4,24,912675,点都德,餐饮,Dim dou dak,4,2698874,59.0,406.0,2865.0,Q4,Dim dou dak_Q4
ZHDC_foshan_hyc_20230629_clusterid_14961,7,2023-06-29,1688028878,,zhdc-foshan-hyc-L426-N,L4,2,578152,狩锅,餐饮,Hunting pot,5,2453027,59.0,406.0,2865.0,Q4,Hunting pot_Q4
ZHDC_foshan_hyc_20230418_clusterid_2238,6,2023-04-18,1681791783,17.0,zhdc-foshan-hyc-B102-N,B1,10,885280,苏阁鲜茶,餐饮,Suge tea,7,1439142,59.0,406.0,2865.0,Q1,Suge tea_Q1
ZHDC_foshan_hyc_20230329_clusterid_17168,6,2023-03-29,,,zhdc-foshan-hyc-B154-N,B1,1,504405,生活无忧,零售,Wuyou,7,1165968,58.0,144.0,372.0,Q4,Wuyou_Q4
ZHDC_foshan_hyc_20230506_clusterid_20744,7,2023-05-06,1683371782,716.0,zhdc-foshan-hyc-L305-N,L3,56,1239422,Kappa,零售,Kappa,21,1692100,58.0,144.0,372.0,Q4,Kappa_Q4
ZHDC_foshan_hyc_20230611_clusterid_11028,7,2023-06-11,1686476088,448.0,zhdc-foshan-hyc-L321-N,L3,29,210959,B-duck kids,儿童,B-duck kids,4,2184639,68.0,229.0,917.0,Q3,B-duck kids_Q3
ZHDC_foshan_hyc_20230622_clusterid_24445,7,2023-06-22,1687415375,18.0,zhdc-foshan-hyc-L202-N,L2,61,431447,Aunica,零售,Aunica,8,2344013,58.0,144.0,372.0,Q1,Aunica_Q1
ch13012_20230813142300-06864676,7,2023-08-13,,,zhdc-foshan-hyc-L601-N,L6,2,2706330,飘,餐饮,Piao,2,4102824,59.0,406.0,2865.0,Q4,Piao_Q4
ZHDC_foshan_hyc_20230507_clusterid_11461,6,2023-05-07,1683448101,57.0,zhdc-foshan-hyc-B156-2-N,B1,87,1248202,世界第二好吃的现烤冰淇淋菠萝包,餐饮,Baked ice cream,17,1698063,59.0,406.0,2865.0,Q1,Baked ice cream_Q1
ZHDC_foshan_hyc_20230214_clusterid_4968,7,2023-02-14,1676377789,361.0,zhdc-foshan-hyc-B125-B126-N,B1,59,874251,鲍师傅,餐饮,Baoshifu,11,633723,59.0,406.0,2865.0,Q2,Baoshifu_Q2
ZHDC_foshan_hyc_20230512_clusterid_18959,6,2023-05-12,1683894620,12.0,zhdc-foshan-hyc-L229-1-N,L2,39,1332071,莱尔斯丹,零售,Lai er si dan,18,1755816,58.0,144.0,372.0,Q1,Lai er si dan_Q1
ZHDC_foshan_hyc_20230430_clusterid_40417,6,2023-04-30,1682840490,382.0,zhdc-foshan-hyc-L120-L121-2-N,L1,98,1110576,乐高,儿童,Lego,20,1597808,68.0,229.0,917.0,Q3,Lego_Q3
ZHDC_foshan_hyc_20230622_clusterid_18314,7,2023-06-22,1687432737,,zhdc-foshan-hyc-L318-L319-N,L3,1,426026,传记潮发,餐饮,Chuan hair,6,2339656,59.0,406.0,2865.0,Q4,Chuan hair_Q4
ZHDC_foshan_hyc_20230514_clusterid_20150,7,2023-05-14,1684066016,1351.0,zhdc-foshan-hyc-B137-N,B1,95,1377775,猫星系,零售,Cat galaxy,8,1790164,58.0,144.0,372.0,Q4,Cat galaxy_Q4
ZHDC_foshan_hyc_20230214_clusterid_28340,7,2023-02-14,1676375821,24.0,zhdc-foshan-hyc-B128-N,B1,44,872346,书亦烧仙草,餐饮,Shuyi Tealicious,5,632451,59.0,406.0,2865.0,Q1,Shuyi Tealicious_Q1
ZHDC_foshan_hyc_20230606_clusterid_15546,7,2023-06-06,1686025799,393.0,zhdc-foshan-hyc-L116-N,L1,11,124571,奈雪の茶,餐饮,Nayuki tea,3,2122724,59.0,406.0,2865.0,Q2,Nayuki tea_Q2
ZHDC_foshan_hyc_20230822_clusterid_17383,7,2023-08-22,1692703680,1119.0,zhdc-foshan-hyc-L513-L512-2-N,L5,16,1831995,湘辣辣,餐饮,Xianglala,4,3379045,59.0,406.0,2865.0,Q3,Xianglala_Q3
ZHDC_foshan_hyc_20230501_clusterid_18186,7,2023-05-01,1682919306,18.0,zhdc-foshan-hyc-B128-N,B1,12,1123427,书亦烧仙草,餐饮,Shuyi Tealicious,11,1607498,59.0,406.0,2865.0,Q1,Shuyi Tealicious_Q1
tmpPID_zhdc_foshan_hyc_cluster_23492,6,2023-02-13,1676283066,201.0,zhdc-foshan-hyc-B133-N,B1,42,1596137,仲夏物语,零售,Midsummer tales,19,4118417,58.0,144.0,372.0,Q3,Midsummer tales_Q3
ZHDC_foshan_hyc_20230122_clusterid_32840,7,2023-01-22,1674396095,169.0,zhdc-foshan-hyc-L305-N,L3,45,420115,Kappa,零售,Kappa,6,304753,58.0,144.0,372.0,Q3,Kappa_Q3
ZHDC_foshan_hyc_20230825_clusterid_26897,7,2023-08-25,1692949434,1302.0,zhdc-foshan-hyc-L407-N,L4,11,1904434,联想,零售,Lenovo,2,3432202,58.0,144.0,372.0,Q4,Lenovo_Q4
ZHDC_foshan_hyc_20230814_clusterid_20104,7,2023-08-14,1691987885,610.0,zhdc-foshan-hyc-B130-132-N,B1,9,1654102,屈臣氏,零售,Watsons,2,3249227,58.0,144.0,372.0,Q4,Watsons_Q4
ZHDC_foshan_hyc_20230809_clusterid_18271,6,2023-08-09,,,zhdc-foshan-hyc-L514-L515-N,L5,2,1528138,鱻生,餐饮,Shan sheng,12,3155327,59.0,406.0,2865.0,Q4,Shan sheng_Q4
ZHDC_foshan_hyc_20230716_clusterid_25818,6,2023-07-16,1689492739,70.0,zhdc-foshan-hyc-B137-N,B1,72,974928,美思内衣,零售,Meisi underwear,10,2746705,58.0,144.0,372.0,Q2,Meisi underwear_Q2
ZHDC_foshan_hyc_20230424_clusterid_16873,7,2023-04-24,1682319811,193.0,zhdc-foshan-hyc-L212-N,L2,91,986220,慧霞旗袍,零售,Huixia cheongsam,23,1509322,58.0,144.0,372.0,Q3,Huixia cheongsam_Q3
ZHDC_foshan_hyc_20230222_clusterid_1754,7,2023-02-22,1677055752,84.0,zhdc-foshan-hyc-B121-1-N,B1,14,1009150,15分钟,零售,15 minutes,3,726745,58.0,144.0,372.0,Q2,15 minutes_Q2
ZHDC_foshan_hyc_20230311_clusterid_24487,6,2023-03-11,1678539707,286.0,zhdc-foshan-hyc-L306-N,L3,94,182887,安踏,零售,Anta,21,937920,58.0,144.0,372.0,Q3,Anta_Q3
ZHDC_foshan_hyc_20230718_clusterid_17438,6,2023-07-18,1689668209,439.0,zhdc-foshan-hyc-L130_L131_L134_L228_L230-N,L2,121,1016073,H&M,零售,H&M,15,2777383,58.0,144.0,372.0,Q4,H&M_Q4
ZHDC_foshan_hyc_20230127_clusterid_13813,6,2023-01-27,1674806087,13.0,zhdc-foshan-hyc-B121-2-N,B1,28,510827,任天堂,娱乐配套,Nintendo,7,372794,64.0,243.0,787.0,Q1,Nintendo_Q1
ZHDC_foshan_hyc_20230824_clusterid_11833,7,2023-08-24,1692871875,1573.0,zhdc-foshan-hyc-B110-N,B1,9,1870658,沃尔玛,主力店,Walmart,11,3407685,131.0,634.0,1537.0,Q4,Walmart_Q4
ZHDC_foshan_hyc_20230716_clusterid_19719,7,2023-07-16,1689480626,134.0,zhdc-foshan-hyc-B156-1-N,B1,10,969398,两颗鸡蛋煎饼,餐饮,Pancake,19,2742282,59.0,406.0,2865.0,Q2,Pancake_Q2
ZHDC_foshan_hyc_20230107_clusterid_1282,6,2023-01-07,1673085351,396.0,zhdc-foshan-hyc-L220-N,L2,7,107328,优视力蔡司专卖店,零售,Zeiss optics,3,74861,58.0,144.0,372.0,Q4,Zeiss optics_Q4
ZHDC_foshan_hyc_20230622_clusterid_21082,7,2023-06-22,1687435314,35.0,zhdc-foshan-hyc-L108-N,L1,42,428426,DAZZLE（地素）,零售,Dazzle,19,2341594,58.0,144.0,372.0,Q1,Dazzle_Q1
ZHDC_foshan_hyc_20230622_clusterid_16371,6,2023-06-22,1687437271,3860.0,zhdc-foshan-hyc-L312-N,L3,24,424239,MELAND,儿童,Meland,5,2338201,68.0,229.0,917.0,Q4,Meland_Q4
ZHDC_foshan_hyc_20230610_clusterid_29086,6,2023-06-10,1686373002,95.0,zhdc-foshan-hyc-L129-N,L1,23,197726,UR,零售,Ur,14,2174412,58.0,144.0,372.0,Q2,Ur_Q2
ZHDC_foshan_hyc_20230402_clusterid_6492,6,2023-04-02,1680433826,4058.0,zhdc-foshan-hyc-B128-N,B1,46,598616,妈妈茶,餐饮,Mom tea,6,1235959,59.0,406.0,2865.0,Q4,Mom tea_Q4
ch04015_20230105114000-00340666,7,2023-01-05,,,zhdc-foshan-hyc-L223-2-N,L2,2,1186855,爵仕车,零售,Jueshi car,6,3613611,58.0,144.0,372.0,Q4,Jueshi car_Q4
ZHDC_foshan_hyc_20230222_clusterid_10739,7,2023-02-22,1677058759,7409.0,zhdc-foshan-hyc-B150-N,B1,19,1003297,椿风,餐饮,Chun feng,7,722709,59.0,406.0,2865.0,Q4,Chun feng_Q4
ZHDC_foshan_hyc_20230218_clusterid_20979,7,2023-02-18,1676707355,149.0,zhdc-foshan-hyc-B122-B123-N,B1,57,932889,The Green Party,零售,The green party,9,673626,58.0,144.0,372.0,Q3,The green party_Q3
ZHDC_foshan_hyc_20230401_clusterid_1493,7,2023-04-01,1680332938,2939.0,zhdc-foshan-hyc-B151-152-1-N,B1,6,546986,麦当劳,餐饮,Mcdonald's,4,1195646,59.0,406.0,2865.0,Q4,Mcdonald's_Q4
ZHDC_foshan_hyc_20230219_clusterid_5048,7,2023-02-19,1676780630,420.0,zhdc-foshan-hyc-L129-N,L1,22,972711,UR,零售,Ur,2,702783,58.0,144.0,372.0,Q4,Ur_Q4
ZHDC_foshan_hyc_20230108_clusterid_19398,6,2023-01-08,1673185214,322.0,zhdc-foshan-hyc-L112-2-L113-L114-L115-N,L1,60,135134,丝芙兰,零售,Sephora,8,95530,58.0,144.0,372.0,Q3,Sephora_Q3
ZHDC_foshan_hyc_20230302_clusterid_12516,6,2023-03-02,1677759622,500.0,zhdc-foshan-hyc-L305-N,L3,20,15615,Kappa,零售,Kappa,3,820471,58.0,144.0,372.0,Q4,Kappa_Q4
